Processo;Status;Duracao_Total_s;Etapa_Falha;Mensagem_Erro
0801630-32.2019.8.14.0065;Falha;0.0;;
0800001-09.2020.8.14.0123;Falha;0.0;;
0809562-85.2019.8.14.0028;Falha;0.0;;
0800004-95.2019.8.14.0026;Falha;0.0;;
0800146-65.2020.8.14.0026;Falha;0.0;;
0800585-76.2020.8.14.0026;Falha;0.0;;
0810366-53.2019.8.14.0028;Falha;0.0;;
0800025-39.2019.8.14.0069;Falha;0.0;;
0807234-51.2020.8.14.0028;Falha;0.0;;
0800507-71.2020.8.14.0062;Falha;0.0;;
0800640-16.2020.8.14.0062;Falha;0.0;;
0801481-22.2020.8.14.0123;Falha;0.0;;
0800338-55.2020.8.14.0104;Falha;0.0;;
0800793-49.2020.8.14.0062;Falha;0.0;;
0801030-94.2020.8.14.0123;Falha;0.0;;
0801031-82.2020.8.14.0025;Falha;0.0;;
0800529-11.2020.8.14.0069;Falha;0.0;;
0800466-07.2020.8.14.0062;Falha;0.0;;
0809740-63.2021.8.14.0028;Falha;0.0;;
0700174-48.2020.8.01.0006;Falha;0.0;;
0807736-87.2020.8.14.0028;Falha;0.0;;
0800099-57.2021.8.14.0026;Falha;0.0;;
0800141-12.2021.8.14.0025;Falha;0.0;;
0801537-55.2020.8.14.0123;Falha;0.0;;
0800292-32.2021.8.14.0104;Falha;0.0;;
0807469-18.2020.8.14.0028;Falha;0.0;;
0800911-39.2020.8.14.0025;Falha;0.0;;
0800742-49.2020.8.14.0026;Falha;0.0;;
0800002-16.2021.8.20.5159;Falha;0.0;;
0800248-53.2021.8.14.0123;Falha;0.0;;
0808812-49.2020.8.14.0028;Falha;0.0;;
0800206-07.2021.8.14.0025;Falha;0.0;;
0800008-85.2021.8.14.0116;Falha;0.0;;
0800044-12.2021.8.14.0025;Falha;0.0;;
0800132-13.2022.8.14.0026;Falha;0.0;;
0801284-98.2021.8.14.0069;Falha;0.0;;
0804329-39.2021.8.14.0028;Falha;0.0;;
0801113-76.2021.8.14.0026;Falha;0.0;;
0801376-05.2021.8.14.0125;Falha;0.0;;
0800514-43.2021.8.14.0025;Falha;0.0;;
0801234-73.2022.8.14.0025;Falha;0.0;;
0800577-16.2022.8.20.5118;Falha;0.0;;
0800662-54.2021.8.14.0025;Falha;0.0;;
0800545-63.2021.8.14.0025;Falha;0.0;;
0800781-77.2021.8.14.0069;Falha;0.0;;
0801879-32.2021.8.14.0123;Falha;0.0;;
0802930-17.2021.8.20.5101;Falha;0.0;;
0700322-25.2021.8.01.0006;Falha;0.0;;
0801090-36.2021.8.14.0025;Falha;0.0;;
0800413-26.2022.8.14.0104;Falha;0.0;;
0800010-91.2022.8.14.0125;Falha;0.0;;
0800600-90.2022.8.14.0053;Falha;0.0;;
0805680-55.2022.8.20.5101;Falha;0.0;;
0801264-11.2022.8.14.0025;Falha;0.0;;
7002576-62.2022.8.22.0008;Falha;0.0;;
7003983-21.2022.8.22.0003;Falha;0.0;;
0800214-69.2023.8.20.5158;Falha;0.0;;
0800058-38.2023.8.14.0053;Falha;0.0;;
0800631-15.2023.8.14.0138;Falha;0.0;;
0803168-50.2023.8.20.5106;Falha;0.0;;
7007929-67.2023.8.22.0002;Falha;0.0;;
0803258-53.2023.8.14.0053;Falha;0.0;;
0800921-14.2023.8.14.0014;Falha;0.0;;
7001004-03.2024.8.22.0008;Falha;0.0;;
0801200-77.2024.8.14.0074;Falha;0.0;;
0801636-98.2024.8.20.5108;Falha;0.0;;
0801066-13.2024.8.14.0054;Falha;0.0;;
0819743-72.2024.8.14.0028;Falha;0.0;;
7007051-08.2024.8.22.0003;Falha;0.0;;
0819740-20.2024.8.14.0028;Falha;0.0;;
0823210-59.2024.8.14.0028;Falha;0.0;;
7006491-48.2024.8.22.0009;Falha;0.0;;
0811374-83.2025.8.14.0051;Falha;0.0;;
7013646-89.2025.8.22.0002;Falha;0.0;;
0801254-18.2025.8.20.5158;Falha;0.0;;
0802911-49.2025.8.14.0053;Falha;0.0;;
0712942-45.2025.8.01.0001;Falha;0.0;;
0000102-22.1999.8.20.0132;Falha;0.0;;
0000146-64.2002.8.20.0155;Falha;0.0;;
0001847-93.2002.8.23.0020;Falha;0.0;;
0001965-57.2000.8.20.0106;Falha;0.0;;
0009772-83.2017.8.14.0047;Falha;0.0;;
7000474-06.2018.8.22.0009;Falha;0.0;;
0800531-70.2018.8.14.0062;Falha;0.0;;
0800300-43.2018.8.14.0062;Falha;0.0;;
0007809-62.2019.8.14.0017;Falha;0.0;;
0800815-17.2019.8.20.5158;Falha;0.0;;
7001459-51.2022.8.22.0003;Falha;0.0;;
0800023-98.2018.8.14.0103;Falha;0.0;;
0800858-06.2019.8.23.0005;Falha;0.0;;
0810008-59.2020.8.23.0010;Falha;0.0;;
0004391-88.2016.8.14.0125;Falha;0.0;;
0007086-15.2016.8.14.0125;Falha;0.0;;
0000363-57.2018.8.14.0109;Falha;0.0;;
0006408-35.2018.8.14.0123;Falha;0.0;;
0805558-39.2018.8.14.0028;Falha;0.0;;
7006846-53.2018.8.22.0014;Falha;0.0;;
0801280-09.2019.8.14.0109;Falha;0.0;;
0801081-79.2019.8.14.0046;Falha;0.0;;
0700354-98.2019.8.01.0006;Falha;0.0;;
0870377-65.2020.8.20.5001;Falha;0.0;;
7004918-26.2020.8.22.0005;Falha;0.0;;
0829717-95.2021.8.14.0301;Falha;0.0;;
7002054-21.2020.8.22.0003;Falha;0.0;;
7003904-10.2020.8.22.0004;Falha;0.0;;
7010191-83.2020.8.22.0005;Falha;0.0;;
0800237-04.2021.8.14.0065;Falha;0.0;;
7016819-66.2021.8.22.0001;Falha;0.0;;
0800990-38.2022.8.14.0125;Falha;0.0;;
7016816-14.2021.8.22.0001;Falha;0.0;;
0800305-83.2022.8.20.5130;Falha;0.0;;
0803908-27.2023.8.14.0045;Falha;0.0;;
7004769-28.2023.8.22.0004;Falha;0.0;;
0801078-42.2024.8.14.0049;Falha;0.0;;
7001400-31.2025.8.22.0012;Falha;0.0;;
0861600-86.2023.8.20.5001;Falha;0.0;;
0000382-85.2005.8.20.0001;Falha;0.0;;
0001564-22.2011.8.14.0015;Falha;0.0;;
0235135-16.2007.8.20.0001;Falha;0.0;;
0802134-10.2023.8.20.5116;Falha;0.0;;
0801286-68.2019.8.20.5114;Falha;0.0;;
0700423-04.2017.8.01.0006;Falha;0.0;;
0000354-49.2003.8.20.0111;Falha;0.0;;
0000209-58.2001.8.20.0112;Falha;0.0;;
0000143-19.2003.8.14.0066;Falha;0.0;;
0000028-47.1999.8.14.0032;Falha;0.0;;
0000082-79.1999.8.20.0116;Falha;0.0;;
0000095-78.1999.8.20.0116;Falha;0.0;;
0000088-92.1999.8.20.0114;Falha;0.0;;
0000082-85.1999.8.20.0114;Falha;0.0;;
0000086-25.1999.8.20.0114;Falha;0.0;;
0000954-56.2007.4.01.4100;Falha;0.0;;
0001508-92.2006.8.14.0005;Falha;0.0;;
0021528-53.2004.8.14.0301;Falha;0.0;;
0002806-83.2005.8.14.0006;Falha;0.0;;
0004705-40.2006.8.14.0301;Falha;0.0;;
0003402-57.2013.8.04.7500;Falha;0.0;;
7012244-05.2023.8.22.0014;Falha;0.0;;
0010566-07.2006.8.14.0301;Falha;0.0;;
0010388-20.2006.8.14.0301;Falha;0.0;;
0003612-29.2006.8.14.0028;Falha;0.0;;
0026196-65.2006.8.20.0001;Falha;0.0;;
0001284-20.2007.8.14.0006;Falha;0.0;;
0002348-19.2007.8.20.0129;Falha;0.0;;
0805490-19.2018.8.20.5106;Falha;0.0;;
0022877-43.2006.8.14.0301;Falha;0.0;;
0008171-08.2007.8.14.0301;Falha;0.0;;
0000459-48.2007.8.20.0123;Falha;0.0;;
0009954-77.2007.8.14.0301;Falha;0.0;;
0000435-88.2008.8.14.0046;Falha;0.0;;
0147586-55.2013.8.20.0001;Falha;0.0;;
0829532-40.2015.8.20.5106;Falha;0.0;;
0406625-32.2016.8.14.0301;Falha;0.0;;
0013833-42.2016.8.14.0040;Falha;0.0;;
0629372-95.2016.8.04.0001;Falha;0.0;;
0806554-44.2017.8.20.5124;Falha;0.0;;
7033996-82.2017.8.22.0001;Falha;0.0;;
0808604-39.2017.8.14.0006;Falha;0.0;;
0018731-03.2017.8.14.0028;Falha;0.0;;
0019982-56.2017.8.14.0028;Falha;0.0;;
0802941-75.2018.8.14.0006;Falha;0.0;;
0813295-66.2018.8.20.5124;Falha;0.0;;
0807601-40.2019.8.14.0051;Falha;0.0;;
0644277-03.2019.8.04.0001;Falha;0.0;;
0808393-56.2020.8.20.5106;Falha;0.0;;
0801013-53.2019.8.14.0039;Falha;0.0;;
0803708-43.2020.8.14.0039;Falha;0.0;;
0801531-48.2020.8.20.5113;Falha;0.0;;
0862522-38.2020.8.14.0301;Falha;0.0;;
0755120-98.2020.8.04.0001;Falha;0.0;;
0800063-16.2021.8.14.0058;Falha;0.0;;
0000443-84.2018.5.08.0126;Falha;0.0;;
0852877-52.2021.8.14.0301;Falha;0.0;;
0802739-03.2021.8.14.0133;Falha;0.0;;
0803397-27.2021.8.14.0133;Falha;0.0;;
0613369-55.2022.8.04.0001;Falha;0.0;;
7038534-67.2021.8.22.0001;Falha;0.0;;
0856506-31.2021.8.20.5001;Falha;0.0;;
0800096-48.2022.8.14.0065;Falha;0.0;;
0803414-73.2021.8.14.0065;Falha;0.0;;
0801862-74.2021.8.14.0097;Falha;0.0;;
0856504-61.2021.8.20.5001;Falha;0.0;;
0827078-67.2022.8.20.5001;Falha;0.0;;
0804395-51.2022.8.14.0006;Falha;0.0;;
0810845-68.2022.8.20.5106;Falha;0.0;;
0811256-14.2022.8.20.5106;Falha;0.0;;
0701640-21.2022.8.01.0002;Falha;0.0;;
0603864-42.2022.8.04.5400;Falha;0.0;;
0603877-41.2022.8.04.5400;Falha;0.0;;
0603865-27.2022.8.04.5400;Falha;0.0;;
0850503-26.2022.8.20.5001;Falha;0.0;;
0800508-55.2022.8.14.0072;Falha;0.0;;
0600812-96.2022.8.04.2600;Falha;0.0;;
0801046-16.2022.8.14.0014;Falha;0.0;;
0703404-42.2022.8.01.0002;Falha;0.0;;
0711112-49.2022.8.01.0001;Falha;0.0;;
0800075-91.2023.8.20.5102;Falha;0.0;;
0803460-08.2023.8.14.0028;Falha;0.0;;
0700717-58.2023.8.01.0002;Falha;0.0;;
0809387-16.2023.8.14.0040;Falha;0.0;;
0800655-52.2023.8.20.5125;Falha;0.0;;
0812048-31.2023.8.20.5106;Falha;0.0;;
7049044-71.2023.8.22.0001;Falha;0.0;;
0800012-38.2024.8.20.5100;Falha;0.0;;
0800185-54.2024.8.14.0048;Falha;0.0;;
0800004-88.2024.8.14.0004;Falha;0.0;;
0800149-02.2024.8.20.5106;Falha;0.0;;
0701951-44.2024.8.01.0001;Falha;0.0;;
0700922-56.2024.8.01.0001;Falha;0.0;;
0806698-28.2024.8.20.5106;Falha;0.0;;
0806587-45.2024.8.14.0051;Falha;0.0;;
0803232-45.2024.8.14.0045;Falha;0.0;;
0852544-95.2024.8.14.0301;Falha;0.0;;
0841210-64.2024.8.14.0301;Falha;0.0;;
0800954-75.2024.8.20.5163;Falha;0.0;;
0815646-56.2024.8.20.5106;Falha;0.0;;
0832258-47.2024.8.23.0010;Falha;0.0;;
0858494-85.2024.8.14.0301;Falha;0.0;;
0832270-61.2024.8.23.0010;Falha;0.0;;
0801783-49.2024.8.14.0046;Falha;0.0;;
0801782-64.2024.8.14.0046;Falha;0.0;;
0801140-46.2024.8.20.5148;Falha;0.0;;
0000811-47.2025.8.04.3800;Falha;0.0;;
0889659-53.2024.8.14.0301;Falha;0.0;;
0602596-31.2024.8.04.2700;Falha;0.0;;
0602597-16.2024.8.04.2700;Falha;0.0;;
0587254-26.2024.8.04.0001;Falha;0.0;;
0585993-26.2024.8.04.0001;Falha;0.0;;
0886769-41.2024.8.20.5001;Falha;0.0;;
0872724-32.2024.8.20.5001;Falha;0.0;;
7000610-62.2025.8.22.0007;Falha;0.0;;
7011347-42.2025.8.22.0002;Falha;0.0;;
0821350-23.2024.8.14.0028;Falha;0.0;;
1013021-76.2023.4.01.3000;Falha;0.0;;
0801353-68.2025.8.14.0012;Falha;0.0;;
0183667-37.2025.8.04.1000;Falha;0.0;;
0002751-16.2025.8.04.6300;Falha;0.0;;
0808385-45.2025.8.14.0006;Falha;0.0;;
0822653-89.2025.8.20.5001;Falha;0.0;;
0800581-10.2025.8.20.5163;Falha;0.0;;
0800578-55.2025.8.20.5163;Falha;0.0;;
0713712-38.2025.8.01.0001;Falha;0.0;;
0807598-04.2015.8.23.0010;Falha;0.0;;
7015115-88.2016.8.22.0002;Falha;0.0;;
7006709-71.2018.8.22.0014;Falha;0.0;;
7002242-33.2024.8.22.0016;Falha;0.0;;
0802219-03.2018.8.14.0051;Falha;0.0;;
0000698-85.2018.8.04.6501;Falha;0.0;;
0800014-22.2019.8.14.0065;Falha;0.0;;
0607297-57.2019.8.04.0001;Falha;0.0;;
0806947-53.2019.8.14.0051;Falha;0.0;;
0800626-76.2020.8.14.0015;Falha;0.0;;
7000029-57.2024.8.22.0015;Falha;0.0;;
0800128-09.2024.8.14.0057;Falha;0.0;;
0800127-24.2024.8.14.0057;Falha;0.0;;
0825752-75.2022.8.14.0301;Falha;0.0;;
0806729-62.2022.8.20.5124;Falha;0.0;;
0804183-10.2022.8.14.0045;Falha;0.0;;
0802297-90.2023.8.14.0028;Falha;0.0;;
0893506-34.2022.8.14.0301;Falha;0.0;;
0714793-27.2022.8.01.0001;Falha;0.0;;
0566695-82.2023.8.04.0001;Falha;0.0;;
7003138-16.2023.8.22.0015;Falha;0.0;;
0000827-38.2023.8.03.0004;Falha;0.0;;
0715874-74.2023.8.01.0001;Falha;0.0;;
7007331-07.2023.8.22.0005;Falha;0.0;;
0817886-42.2024.8.20.5001;Falha;0.0;;
0804204-66.2024.8.14.0028;Falha;0.0;;
0801887-49.2024.8.20.5001;Falha;0.0;;
7008201-30.2024.8.22.0001;Falha;0.0;;
0809268-11.2024.8.20.5001;Falha;0.0;;
7005780-67.2024.8.22.0001;Falha;0.0;;
0800197-05.2024.8.14.0069;Falha;0.0;;
6008142-87.2024.8.03.0001;Falha;0.0;;
0858118-02.2024.8.14.0301;Falha;0.0;;
7027553-71.2024.8.22.0001;Falha;0.0;;
0832162-78.2024.8.20.5001;Falha;0.0;;
7002519-31.2024.8.22.0022;Falha;0.0;;
0858671-46.2024.8.20.5001;Falha;0.0;;
7038115-42.2024.8.22.0001;Falha;0.0;;
0571463-17.2024.8.04.0001;Falha;0.0;;
0874349-04.2024.8.20.5001;Falha;0.0;;
7004815-47.2024.8.22.0015;Falha;0.0;;
7004194-50.2024.8.22.0015;Falha;0.0;;
0807109-11.2024.8.14.0039;Falha;0.0;;
7005888-54.2024.8.22.0015;Falha;0.0;;
7005889-39.2024.8.22.0015;Falha;0.0;;
0800843-12.2025.8.23.0010;Falha;0.0;;
7000662-64.2025.8.22.0005;Falha;0.0;;
7001368-29.2025.8.22.0011;Falha;0.0;;
0800320-75.2025.8.14.0066;Falha;0.0;;
7000939-68.2025.8.22.0009;Falha;0.0;;
7016052-74.2025.8.22.0005;Falha;0.0;;
7002654-98.2023.8.22.0015;Falha;0.0;;
0000256-29.2003.8.14.0015;Falha;0.0;;
0012637-84.2003.8.14.0301;Falha;0.0;;
0014993-18.2003.8.14.0301;Falha;0.0;;
0020986-38.2003.8.20.0001;Falha;0.0;;
0000680-36.2003.8.20.0102;Falha;0.0;;
0021184-27.2004.8.14.0301;Falha;0.0;;
0002086-55.2006.8.14.0005;Falha;0.0;;
0021526-90.2004.8.14.0301;Falha;0.0;;
0000189-84.2005.8.14.0018;Falha;0.0;;
0018881-24.2006.8.14.0301;Falha;0.0;;
0012358-36.2005.8.04.0001;Falha;0.0;;
0045016-16.2005.8.04.0001;Falha;0.0;;
0023783-51.2005.8.14.0301;Falha;0.0;;
0019541-39.2006.8.14.0301;Falha;0.0;;
0002726-78.2006.8.20.0106;Falha;0.0;;
0002727-63.2006.8.20.0106;Falha;0.0;;
0000542-80.2007.8.14.0301;Falha;0.0;;
0007940-42.2006.8.14.0006;Falha;0.0;;
0207209-60.2007.8.20.0001;Falha;0.0;;
0020080-05.2008.8.14.0301;Falha;0.0;;
0054104-67.2007.8.22.0014;Falha;0.0;;
0029281-63.2007.8.14.0301;Falha;0.0;;
0237967-32.2008.8.04.0001;Falha;0.0;;
0032414-06.2007.8.14.0301;Falha;0.0;;
0403803-42.2010.8.20.0001;Falha;0.0;;
0121620-27.2012.8.20.0001;Falha;0.0;;
0003359-70.2013.8.22.0015;Falha;0.0;;
0005277-13.2013.8.14.0022;Falha;0.0;;
0609118-09.2013.8.04.0001;Falha;0.0;;
0702349-74.2013.8.01.0001;Falha;0.0;;
0014073-34.2013.8.22.0001;Falha;0.0;;
0628743-29.2013.8.04.0001;Falha;0.0;;
0701223-52.2014.8.01.0001;Falha;0.0;;
0824834-61.2018.8.23.0010;Falha;0.0;;
0026034-35.2010.4.01.3900;Falha;0.0;;
0602008-43.2021.8.04.4700;Falha;0.0;;
7005845-61.2021.8.22.0003;Falha;0.0;;
0803826-27.2021.8.20.5112;Falha;0.0;;
0800753-82.2023.8.14.0023;Falha;0.0;;
7002960-48.2024.8.22.0010;Falha;0.0;;
0803248-85.2025.8.14.0005;Falha;0.0;;
0000259-77.1996.8.14.0045;Falha;0.0;;
0015896-33.1997.8.14.0301;Falha;0.0;;
0000715-77.1994.8.14.0051;Falha;0.0;;
0000578-47.1999.8.14.0061;Falha;0.0;;
0003090-09.2000.8.14.0301;Falha;0.0;;
0001201-37.2001.8.14.0039;Falha;0.0;;
0000437-62.2001.8.14.0051;Falha;0.0;;
0000224-62.2001.8.14.0049;Falha;0.0;;
0000368-42.2002.8.14.0049;Falha;0.0;;
0004078-42.1999.8.20.0001;Falha;0.0;;
0822847-36.2018.8.20.5001;Falha;0.0;;
0824218-81.2021.8.23.0010;Falha;0.0;;
7001842-06.2021.8.22.0022;Falha;0.0;;
0800662-73.2022.8.14.0072;Falha;0.0;;
0801573-18.2021.8.20.5128;Falha;0.0;;
0800107-39.2022.8.20.5100;Falha;0.0;;
0800610-27.2022.8.20.5111;Falha;0.0;;
0812770-72.2022.8.14.0028;Falha;0.0;;
0800483-89.2022.8.20.5111;Falha;0.0;;
0800485-59.2022.8.20.5111;Falha;0.0;;
0801254-53.2022.8.20.5148;Falha;0.0;;
0800584-15.2022.8.20.5148;Falha;0.0;;
0800466-53.2022.8.20.5111;Falha;0.0;;
0700744-63.2022.8.01.0006;Falha;0.0;;
0800998-13.2022.8.20.5148;Falha;0.0;;
0800583-82.2022.8.20.5163;Falha;0.0;;
0800507-93.2022.8.20.5119;Falha;0.0;;
0800805-12.2022.8.20.5111;Falha;0.0;;
0800880-50.2023.8.20.5100;Falha;0.0;;
0800544-46.2023.8.20.5100;Falha;0.0;;
0804059-64.2022.8.14.0065;Falha;0.0;;
0815263-49.2023.8.14.0040;Falha;0.0;;
0806364-43.2023.8.20.5101;Falha;0.0;;
0806676-41.2023.8.14.0039;Falha;0.0;;
0804815-98.2023.8.20.5100;Falha;0.0;;
0800616-42.2024.8.14.0031;Falha;0.0;;
7001490-70.2024.8.22.0013;Falha;0.0;;
0800704-06.2022.8.14.0046;Falha;0.0;;
0800668-61.2022.8.14.0046;Falha;0.0;;
0844546-44.2022.8.20.5001;Falha;0.0;;
0800025-69.2023.8.14.0046;Falha;0.0;;
0803979-52.2020.8.14.0039;Falha;0.0;;
0700019-05.2021.8.01.0008;Falha;0.0;;
0700020-87.2021.8.01.0008;Falha;0.0;;
7005844-76.2021.8.22.0003;Falha;0.0;;
0700351-69.2021.8.01.0008;Falha;0.0;;
0700335-18.2021.8.01.0008;Falha;0.0;;
0800344-34.2022.8.14.0123;Falha;0.0;;
7061449-76.2022.8.22.0001;Falha;0.0;;
0803324-09.2023.8.14.0061;Falha;0.0;;
0700607-47.2023.8.01.0006;Falha;0.0;;
0818016-15.2023.8.14.0028;Falha;0.0;;
0817900-09.2023.8.14.0028;Falha;0.0;;
0817901-91.2023.8.14.0028;Falha;0.0;;
0817903-61.2023.8.14.0028;Falha;0.0;;
0804842-69.2023.8.14.0017;Falha;0.0;;
0807060-83.2023.8.14.0045;Falha;0.0;;
0801690-43.2024.8.14.0028;Falha;0.0;;
0800684-98.2024.8.14.0028;Falha;0.0;;
0800718-95.2024.8.14.0053;Falha;0.0;;
7011190-06.2024.8.22.0002;Falha;0.0;;
0821629-75.2024.8.14.0006;Falha;0.0;;
7004023-72.2024.8.22.0022;Falha;0.0;;
0801620-35.2024.8.14.0025;Falha;0.0;;
7003336-88.2025.8.22.0013;Falha;0.0;;
0442654-81.2016.8.14.0301;Falha;0.0;;
0006473-13.2016.8.14.0022;Falha;0.0;;
0001421-04.2017.8.14.0086;Falha;0.0;;
0026110-49.2017.8.14.0301;Falha;0.0;;
0643337-09.2017.8.04.0001;Falha;0.0;;
0018911-72.2018.8.03.0001;Falha;0.0;;
0001961-10.2018.8.14.0121;Falha;0.0;;
0809301-26.2018.8.14.0006;Falha;0.0;;
0801388-97.2018.8.14.0133;Falha;0.0;;
0845846-46.2019.8.20.5001;Falha;0.0;;
0819437-36.2019.8.14.0301;Falha;0.0;;
0803781-24.2019.8.14.0015;Falha;0.0;;
0800500-29.2020.8.20.5101;Falha;0.0;;
0805689-19.2019.8.14.0015;Falha;0.0;;
0800058-32.2021.8.20.5100;Falha;0.0;;
0852401-48.2020.8.14.0301;Falha;0.0;;
0685459-32.2020.8.04.0001;Falha;0.0;;
0805591-27.2020.8.14.0006;Falha;0.0;;
0691203-08.2020.8.04.0001;Falha;0.0;;
0745354-21.2020.8.04.0001;Falha;0.0;;
0800026-86.2021.8.20.5145;Falha;0.0;;
0800735-59.2021.8.20.5101;Falha;0.0;;
0039900-31.2020.8.03.0001;Falha;0.0;;
0802231-97.2020.8.20.5121;Falha;0.0;;
0800031-52.2021.8.14.0012;Falha;0.0;;
0800025-45.2021.8.14.0012;Falha;0.0;;
0871203-91.2020.8.20.5001;Falha;0.0;;
7002565-80.2020.8.22.0015;Falha;0.0;;
0803886-30.2021.8.20.5102;Falha;0.0;;
0801693-73.2021.8.20.5124;Falha;0.0;;
0009014-15.2021.8.03.0001;Falha;0.0;;
0800614-62.2021.8.20.5123;Falha;0.0;;
0801300-35.2021.8.14.0301;Falha;0.0;;
0600779-95.2022.8.04.3800;Falha;0.0;;
0800632-38.2021.8.14.0051;Falha;0.0;;
7027635-10.2021.8.22.0001;Falha;0.0;;
0805457-51.2021.8.14.0301;Falha;0.0;;
0855121-51.2021.8.14.0301;Falha;0.0;;
0822408-20.2021.8.20.5001;Falha;0.0;;
0850688-98.2021.8.20.5001;Falha;0.0;;
0800051-34.2022.8.20.5123;Falha;0.0;;
0832524-85.2021.8.20.5001;Falha;0.0;;
0823274-28.2021.8.20.5001;Falha;0.0;;
0831665-69.2021.8.20.5001;Falha;0.0;;
0800891-48.2021.8.14.0046;Falha;0.0;;
0803223-84.2021.8.20.5101;Falha;0.0;;
0824386-32.2021.8.20.5001;Falha;0.0;;
0704115-03.2021.8.04.0001;Falha;0.0;;
0800729-41.2021.8.14.0050;Falha;0.0;;
0803881-78.2021.8.14.0024;Falha;0.0;;
7023483-16.2021.8.22.0001;Falha;0.0;;
0827912-07.2021.8.20.5001;Falha;0.0;;
0801772-61.2021.8.20.5121;Falha;0.0;;
0800073-61.2022.8.14.0014;Falha;0.0;;
0800056-25.2022.8.14.0014;Falha;0.0;;
0800273-68.2022.8.14.0014;Falha;0.0;;
0802155-32.2022.8.20.5112;Falha;0.0;;
0836267-06.2021.8.20.5001;Falha;0.0;;
0804328-96.2021.8.20.5101;Falha;0.0;;
0801006-22.2022.8.20.5105;Falha;0.0;;
0841350-03.2021.8.20.5001;Falha;0.0;;
7051799-39.2021.8.22.0001;Falha;0.0;;
0695049-96.2021.8.04.0001;Falha;0.0;;
7036468-17.2021.8.22.0001;Falha;0.0;;
0825311-09.2022.8.14.0006;Falha;0.0;;
0801379-73.2021.8.14.0055;Falha;0.0;;
0711116-39.2021.8.04.0001;Falha;0.0;;
7044943-59.2021.8.22.0001;Falha;0.0;;
0843310-91.2021.8.20.5001;Falha;0.0;;
0724068-50.2021.8.04.0001;Falha;0.0;;
0800041-59.2022.8.20.5100;Falha;0.0;;
0712886-51.2021.8.01.0001;Falha;0.0;;
0819393-19.2021.8.20.5106;Falha;0.0;;
0832057-60.2021.8.23.0010;Falha;0.0;;
0776634-73.2021.8.04.0001;Falha;0.0;;
0757047-65.2021.8.04.0001;Falha;0.0;;
0800051-10.2022.8.23.0060;Falha;0.0;;
0872969-51.2021.8.14.0301;Falha;0.0;;
7072002-22.2021.8.22.0001;Falha;0.0;;
0801864-62.2022.8.14.0015;Falha;0.0;;
0600317-86.2021.8.04.2600;Falha;0.0;;
0801373-89.2022.8.20.5123;Falha;0.0;;
0813721-71.2022.8.23.0010;Falha;0.0;;
0700121-75.2022.8.01.0013;Falha;0.0;;
0776632-06.2021.8.04.0001;Falha;0.0;;
0770646-71.2021.8.04.0001;Falha;0.0;;
0802097-56.2022.8.20.5103;Falha;0.0;;
0009068-44.2022.8.03.0001;Falha;0.0;;
0855443-68.2021.8.20.5001;Falha;0.0;;
0856393-77.2021.8.20.5001;Falha;0.0;;
0802323-79.2022.8.14.0301;Falha;0.0;;
0855233-17.2021.8.20.5001;Falha;0.0;;
0023119-60.2022.8.03.0001;Falha;0.0;;
0802376-70.2022.8.14.0136;Falha;0.0;;
0700170-52.2022.8.01.0002;Falha;0.0;;
0805918-86.2022.8.14.0301;Falha;0.0;;
0830336-88.2022.8.14.0301;Falha;0.0;;
0801115-73.2022.8.20.5125;Falha;0.0;;
0806815-60.2022.8.14.0028;Falha;0.0;;
0025990-63.2022.8.03.0001;Falha;0.0;;
0831825-63.2022.8.14.0301;Falha;0.0;;
0800022-87.2023.8.14.0055;Falha;0.0;;
0807695-57.2022.8.23.0010;Falha;0.0;;
0840762-62.2022.8.14.0301;Falha;0.0;;
0801042-07.2022.8.20.5124;Falha;0.0;;
0805266-85.2022.8.20.5124;Falha;0.0;;
0801710-25.2022.8.14.0086;Falha;0.0;;
0814018-27.2022.8.20.5001;Falha;0.0;;
0806516-56.2022.8.20.5124;Falha;0.0;;
0800992-78.2022.8.14.0037;Falha;0.0;;
0806307-22.2022.8.23.0010;Falha;0.0;;
0803676-48.2022.8.20.5100;Falha;0.0;;
0854248-17.2022.8.14.0301;Falha;0.0;;
0803723-95.2022.8.20.5108;Falha;0.0;;
0813939-02.2022.8.23.0010;Falha;0.0;;
0856064-34.2022.8.14.0301;Falha;0.0;;
0803553-47.2022.8.20.5101;Falha;0.0;;
0803530-04.2022.8.20.5101;Falha;0.0;;
0832137-36.2022.8.20.5001;Falha;0.0;;
0801438-67.2022.8.20.5161;Falha;0.0;;
0801025-93.2022.8.20.5148;Falha;0.0;;
0803704-13.2022.8.20.5101;Falha;0.0;;
0824398-12.2022.8.20.5001;Falha;0.0;;
0686153-30.2022.8.04.0001;Falha;0.0;;
0808785-25.2022.8.20.5106;Falha;0.0;;
0819151-65.2022.8.14.0006;Falha;0.0;;
0801931-36.2022.8.14.0012;Falha;0.0;;
0838182-56.2022.8.20.5001;Falha;0.0;;
0801058-44.2022.8.20.5161;Falha;0.0;;
0829406-67.2022.8.20.5001;Falha;0.0;;
7045385-88.2022.8.22.0001;Falha;0.0;;
0828814-23.2022.8.20.5001;Falha;0.0;;
0809094-89.2022.8.20.5124;Falha;0.0;;
7008489-43.2022.8.22.0002;Falha;0.0;;
0851436-02.2022.8.14.0301;Falha;0.0;;
0849358-35.2022.8.14.0301;Falha;0.0;;
7010904-96.2022.8.22.0002;Falha;0.0;;
